timestamp,temperature,humidity,sound
2026-01-29T07:29:20.453651+00:00,35.5,21.45,60.72
2026-01-29T07:29:20.453651+00:00,40.29,49.98,69.29
2026-01-29T07:29:20.453651+00:00,42.33,34.6,66.47
2026-01-29T07:29:20.453651+00:00,43.71,36.21,53.8
2026-01-29T07:29:20.453651+00:00,40.23,50.62,54.53
2026-01-29T07:29:20.453651+00:00,33.8,35.12,69.75
2026-01-29T07:29:20.453651+00:00,36.41,36.58,68.38
2026-01-29T07:29:20.454700+00:00,32.06,21.3,59.05
2026-01-29T07:29:20.454700+00:00,35.46,38.27,62.46
2026-01-29T07:29:20.454700+00:00,35.82,25.69,69.89
2026-01-29T07:29:20.454700+00:00,40.14,54.84,66.32
2026-01-29T07:29:20.454700+00:00,33.35,34.71,69.39
2026-01-29T07:29:20.454700+00:00,43.16,39.21,55.6
2026-01-29T07:29:20.454700+00:00,41.53,23.35,57.36
2026-01-29T07:29:20.454700+00:00,32.67,50.73,52.53
2026-01-29T07:29:20.454700+00:00,33.27,37.36,61.9
2026-01-29T07:29:20.454700+00:00,36.83,43.96,69.66
2026-01-29T07:29:20.454700+00:00,34.26,58.66,55.48
2026-01-29T07:29:20.454700+00:00,32.84,51.23,66.73
2026-01-29T07:29:20.454700+00:00,33.87,37.15,69.55
2026-01-29T07:29:20.454700+00:00,31.24,38.52,60.58
2026-01-29T07:29:20.454700+00:00,30.22,36.96,50.91
2026-01-29T07:29:20.454700+00:00,38.64,29.43,62.43
2026-01-29T07:29:20.454700+00:00,36.6,29.79,56.04
2026-01-29T07:29:20.454700+00:00,42.81,29.44,62.94
2026-01-29T07:29:20.454700+00:00,41.92,38.16,69.43
2026-01-29T07:29:20.454700+00:00,34.78,20.83,53.57
2026-01-29T07:29:20.454700+00:00,36.0,35.07,56.21
2026-01-29T07:29:20.454700+00:00,41.97,58.41,50.1
2026-01-29T07:29:20.454700+00:00,36.62,33.4,66.61
2026-01-29T07:29:20.455205+00:00,37.71,50.98,54.08
2026-01-29T07:29:20.455205+00:00,36.25,20.71,63.58
2026-01-29T07:29:20.455205+00:00,43.6,38.34,57.5
2026-01-29T07:29:20.455205+00:00,38.94,28.6,52.91
2026-01-29T07:29:20.455205+00:00,38.36,38.83,60.29
2026-01-29T07:29:20.455205+00:00,37.96,35.58,63.51
2026-01-29T07:29:20.455205+00:00,44.41,25.69,64.98
2026-01-29T07:29:20.455205+00:00,35.66,26.49,61.87
2026-01-29T07:29:20.455205+00:00,37.29,56.85,65.56
2026-01-29T07:29:20.455205+00:00,44.2,33.83,56.28
2026-01-29T07:29:20.455205+00:00,32.17,23.5,57.64
2026-01-29T07:29:20.455205+00:00,33.33,22.94,65.02
2026-01-29T07:29:20.455205+00:00,32.36,50.62,66.24
2026-01-29T07:29:20.455205+00:00,43.12,59.31,63.13
2026-01-29T07:29:20.455205+00:00,37.64,43.15,56.79
2026-01-29T07:29:20.455205+00:00,37.71,21.31,63.9
2026-01-29T07:29:20.455205+00:00,41.07,28.31,52.0
2026-01-29T07:29:20.455205+00:00,37.63,58.45,66.71
2026-01-29T07:29:20.455205+00:00,32.34,42.38,62.9
2026-01-29T07:29:20.455205+00:00,30.44,24.73,68.7
2026-01-29T07:29:20.455205+00:00,40.84,36.74,66.0
2026-01-29T07:29:20.455205+00:00,30.89,22.87,57.42
2026-01-29T07:29:20.455205+00:00,33.16,48.09,64.42
2026-01-29T07:29:20.455205+00:00,39.78,35.1,63.11
2026-01-29T07:29:20.455205+00:00,38.54,26.99,56.7
2026-01-29T07:29:20.455205+00:00,33.61,42.32,50.79
2026-01-29T07:29:20.455205+00:00,30.09,34.46,50.46
2026-01-29T07:29:20.455205+00:00,42.81,26.7,57.65
2026-01-29T07:29:20.455205+00:00,33.73,48.25,56.73
2026-01-29T07:29:20.455205+00:00,33.54,42.4,60.12
2026-01-29T07:29:20.455711+00:00,36.45,37.09,53.3
2026-01-29T07:29:20.455711+00:00,33.86,26.99,61.07
2026-01-29T07:29:20.455711+00:00,35.66,24.6,67.06
2026-01-29T07:29:20.455711+00:00,42.93,57.21,58.65
2026-01-29T07:29:20.455711+00:00,42.13,44.09,62.86
2026-01-29T07:29:20.455711+00:00,35.97,42.62,62.73
2026-01-29T07:29:20.455711+00:00,34.34,23.67,61.14
2026-01-29T07:29:20.455711+00:00,44.24,24.64,56.74
2026-01-29T07:29:20.455711+00:00,43.18,50.93,62.97
2026-01-29T07:29:20.455711+00:00,33.6,32.51,62.27
2026-01-29T07:29:20.455711+00:00,42.5,47.73,51.02
2026-01-29T07:29:20.455711+00:00,40.8,59.57,50.99
2026-01-29T07:29:20.455711+00:00,36.43,36.25,55.84
2026-01-29T07:29:20.455711+00:00,34.49,37.84,68.97
2026-01-29T07:29:20.455711+00:00,44.52,35.56,62.69
2026-01-29T07:29:20.455711+00:00,39.32,55.23,55.05
2026-01-29T07:29:20.455711+00:00,44.05,48.93,56.21
2026-01-29T07:29:20.455711+00:00,34.62,43.73,59.24
2026-01-29T07:29:20.455711+00:00,43.56,54.51,65.95
2026-01-29T07:29:20.455711+00:00,43.52,39.14,61.12
2026-01-29T07:29:20.455711+00:00,40.28,42.78,53.21
2026-01-29T07:29:20.455711+00:00,31.7,41.05,56.52
2026-01-29T07:29:20.455711+00:00,44.89,32.83,58.36
2026-01-29T07:29:20.455711+00:00,30.1,50.18,68.53
2026-01-29T07:29:20.455711+00:00,36.17,51.33,54.69
2026-01-29T07:29:20.455711+00:00,30.16,28.38,65.74
2026-01-29T07:29:20.455711+00:00,31.91,44.1,52.86
2026-01-29T07:29:20.455711+00:00,39.41,54.84,68.53
2026-01-29T07:29:20.455711+00:00,40.43,39.55,57.58
2026-01-29T07:29:20.455711+00:00,32.37,48.71,59.66
2026-01-29T07:29:20.455711+00:00,30.66,46.04,68.97
2026-01-29T07:29:20.455711+00:00,41.7,26.21,67.93
2026-01-29T07:29:20.455711+00:00,33.69,37.53,60.19
2026-01-29T07:29:20.455711+00:00,42.29,39.76,51.23
2026-01-29T07:29:20.455711+00:00,31.86,39.41,64.96
2026-01-29T07:29:20.455711+00:00,40.2,38.45,57.25
2026-01-29T07:29:20.455711+00:00,32.67,37.69,57.51
2026-01-29T07:29:20.455711+00:00,33.34,45.87,61.05
2026-01-29T07:29:20.455711+00:00,40.74,37.61,69.03
2026-01-29T07:29:20.455711+00:00,41.76,46.97,57.29
2026-01-29T07:29:20.455711+00:00,39.69,34.71,67.87
2026-01-29T07:29:20.455711+00:00,32.39,53.22,64.19
2026-01-29T07:29:20.455711+00:00,32.55,51.1,56.63
2026-01-29T07:29:20.455711+00:00,44.18,44.33,66.16
2026-01-29T07:29:20.455711+00:00,35.8,35.53,64.83
2026-01-29T07:29:20.455711+00:00,39.52,30.14,60.21
2026-01-29T07:29:20.455711+00:00,38.99,54.38,56.07
2026-01-29T07:29:20.455711+00:00,32.81,54.54,67.45
2026-01-29T07:29:20.455711+00:00,43.82,37.55,57.74
2026-01-29T07:29:20.455711+00:00,37.19,55.1,64.84
2026-01-29T07:29:20.455711+00:00,40.7,31.51,66.15
2026-01-29T07:29:20.455711+00:00,43.94,46.72,59.91
2026-01-29T07:29:20.455711+00:00,39.17,28.04,53.87
2026-01-29T07:29:20.455711+00:00,33.34,57.18,61.42
2026-01-29T07:29:20.455711+00:00,41.09,23.26,62.75
2026-01-29T07:29:20.455711+00:00,44.06,28.61,68.02
2026-01-29T07:29:20.455711+00:00,33.22,55.06,64.88
2026-01-29T07:29:20.455711+00:00,34.54,34.33,60.68
2026-01-29T07:29:20.455711+00:00,42.88,38.83,61.69
2026-01-29T07:29:20.455711+00:00,30.72,30.98,53.29
2026-01-29T07:29:20.455711+00:00,41.41,45.6,64.01
2026-01-29T07:29:20.456740+00:00,30.58,51.02,69.23
2026-01-29T07:29:20.456740+00:00,42.33,34.13,55.71
2026-01-29T07:29:20.456740+00:00,42.29,32.24,56.71
2026-01-29T07:29:20.456740+00:00,30.99,34.69,68.86
2026-01-29T07:29:20.456740+00:00,42.57,49.36,62.53
2026-01-29T07:29:20.456740+00:00,31.93,21.03,69.05
2026-01-29T07:29:20.456740+00:00,36.32,24.78,67.09
2026-01-29T07:29:20.456740+00:00,35.5,47.83,60.35
2026-01-29T07:29:20.456740+00:00,33.44,42.22,61.93
2026-01-29T07:29:20.456740+00:00,40.73,59.59,56.99
2026-01-29T07:29:20.456740+00:00,32.57,20.2,61.87
2026-01-29T07:29:20.456740+00:00,42.81,34.3,56.73
2026-01-29T07:29:20.456740+00:00,44.35,54.16,64.79
2026-01-29T07:29:20.456740+00:00,39.0,57.36,60.52
2026-01-29T07:29:20.456740+00:00,42.45,32.12,59.93
2026-01-29T07:29:20.456740+00:00,36.27,43.92,54.46
2026-01-29T07:29:20.456740+00:00,30.36,49.73,53.51
2026-01-29T07:29:20.456740+00:00,31.62,22.81,55.83
2026-01-29T07:29:20.456740+00:00,31.98,46.13,58.95
2026-01-29T07:29:20.456740+00:00,36.69,48.21,57.97
2026-01-29T07:29:20.456740+00:00,41.82,30.69,58.87
2026-01-29T07:29:20.456740+00:00,39.79,36.19,60.58
2026-01-29T07:29:20.456740+00:00,33.9,49.24,68.77
2026-01-29T07:29:20.456740+00:00,41.84,39.26,61.19
2026-01-29T07:29:20.456740+00:00,36.61,25.81,68.68
2026-01-29T07:29:20.456740+00:00,32.19,44.26,61.49
2026-01-29T07:29:20.456740+00:00,44.77,30.09,57.36
2026-01-29T07:29:20.456740+00:00,33.93,54.4,57.77
2026-01-29T07:29:20.456740+00:00,33.61,35.57,51.49
2026-01-29T07:29:20.456740+00:00,30.69,42.89,58.8
2026-01-29T07:29:20.456740+00:00,30.94,42.48,54.55
2026-01-29T07:29:20.456740+00:00,35.49,52.89,58.55
2026-01-29T07:29:20.456740+00:00,40.42,34.76,66.87
2026-01-29T07:29:20.456740+00:00,30.3,51.12,61.54
2026-01-29T07:29:20.456740+00:00,34.56,39.64,62.8
2026-01-29T07:29:20.456740+00:00,35.84,52.52,53.65
2026-01-29T07:29:20.456740+00:00,40.31,20.87,64.56
2026-01-29T07:29:20.456740+00:00,37.55,29.15,51.32
2026-01-29T07:29:20.456740+00:00,39.15,35.71,51.29
2026-01-29T07:29:20.456740+00:00,38.62,43.32,57.26
2026-01-29T07:29:20.456740+00:00,37.06,44.33,66.54
2026-01-29T07:29:20.456740+00:00,41.32,42.7,56.77
2026-01-29T07:29:20.456740+00:00,42.36,51.3,68.84
2026-01-29T07:29:20.456740+00:00,37.49,32.16,58.59
2026-01-29T07:29:20.456740+00:00,41.62,46.76,59.08
2026-01-29T07:29:20.456740+00:00,36.48,58.11,54.81
2026-01-29T07:29:20.456740+00:00,42.3,50.5,62.3
2026-01-29T07:29:20.456740+00:00,31.42,31.54,54.76
2026-01-29T07:29:20.456740+00:00,38.81,44.92,58.96
2026-01-29T07:29:20.456740+00:00,44.75,47.68,69.81
2026-01-29T07:29:20.456740+00:00,32.54,58.28,69.37
2026-01-29T07:29:20.456740+00:00,31.43,28.92,69.68
2026-01-29T07:29:20.456740+00:00,39.57,56.86,59.78
2026-01-29T07:29:20.456740+00:00,44.88,39.44,66.59
2026-01-29T07:29:20.456740+00:00,40.82,29.67,68.0
2026-01-29T07:29:20.456740+00:00,41.56,49.07,62.37
2026-01-29T07:29:20.456740+00:00,40.56,22.69,57.54
2026-01-29T07:29:20.456740+00:00,43.18,44.65,55.35
2026-01-29T07:29:20.456740+00:00,30.92,56.77,63.96
2026-01-29T07:29:20.456740+00:00,38.33,25.3,57.57
2026-01-29T07:29:20.456740+00:00,34.23,21.93,50.06
2026-01-29T07:29:20.456740+00:00,40.91,38.69,57.32
2026-01-29T07:29:20.456740+00:00,32.98,36.46,57.77
2026-01-29T07:29:20.456740+00:00,37.9,38.75,68.93
2026-01-29T07:29:20.456740+00:00,34.37,34.22,58.37
2026-01-29T07:29:20.456740+00:00,40.43,21.31,53.05
2026-01-29T07:29:20.456740+00:00,30.21,34.61,53.54
2026-01-29T07:29:20.456740+00:00,36.56,56.13,54.72
2026-01-29T07:29:20.456740+00:00,44.8,56.8,62.3
2026-01-29T07:29:20.456740+00:00,35.91,38.22,65.56
2026-01-29T07:29:20.456740+00:00,42.66,20.87,59.83
2026-01-29T07:29:20.456740+00:00,42.62,26.15,58.01
2026-01-29T07:29:20.457894+00:00,30.21,42.17,51.73
2026-01-29T07:29:20.457894+00:00,30.45,50.01,68.14
2026-01-29T07:29:20.457894+00:00,32.6,58.6,63.11
2026-01-29T07:29:20.457894+00:00,38.37,49.69,65.31
2026-01-29T07:29:20.457894+00:00,35.45,42.06,54.89
2026-01-29T07:29:20.457894+00:00,30.46,23.13,53.88
2026-01-29T07:29:20.457894+00:00,38.0,39.84,55.21
2026-01-29T07:29:20.457894+00:00,32.82,56.77,69.11
2026-01-29T07:29:20.457894+00:00,31.64,21.64,57.98
2026-01-29T07:29:20.457894+00:00,44.24,20.31,66.4
2026-01-29T07:29:20.457894+00:00,44.32,48.67,59.97
2026-01-29T07:29:20.457894+00:00,32.95,30.38,62.48
2026-01-29T07:29:20.457894+00:00,40.71,26.56,54.72
2026-01-29T07:29:20.457894+00:00,44.79,44.8,55.91
2026-01-29T07:29:20.457894+00:00,33.32,29.41,50.44
2026-01-29T07:29:20.457894+00:00,36.37,59.01,52.33
2026-01-29T07:29:20.457894+00:00,35.69,33.59,52.83
2026-01-29T07:29:20.457894+00:00,39.87,28.84,53.64
2026-01-29T07:29:20.457894+00:00,40.89,41.79,59.06
2026-01-29T07:29:20.457894+00:00,44.81,48.38,64.83
2026-01-29T07:29:20.457894+00:00,31.51,36.08,55.47
2026-01-29T07:29:20.457894+00:00,41.26,35.29,60.07
2026-01-29T07:29:20.457894+00:00,31.18,34.74,64.03
2026-01-29T07:29:20.457894+00:00,41.12,46.49,57.46
2026-01-29T07:29:20.457894+00:00,39.97,33.18,53.64
2026-01-29T07:29:20.457894+00:00,44.6,39.27,63.5
2026-01-29T07:29:20.457894+00:00,35.54,36.31,61.16
2026-01-29T07:29:20.457894+00:00,34.88,56.13,68.61
2026-01-29T07:29:20.457894+00:00,42.02,51.55,50.37
2026-01-29T07:29:20.457894+00:00,32.06,37.12,51.04
2026-01-29T07:29:20.457894+00:00,42.99,28.08,55.25
2026-01-29T07:29:20.457894+00:00,36.71,20.7,69.7
2026-01-29T07:29:20.457894+00:00,44.58,38.42,54.88
2026-01-29T07:29:20.457894+00:00,35.65,22.35,63.11
2026-01-29T07:29:20.457894+00:00,33.38,53.53,65.96
2026-01-29T07:29:20.457894+00:00,39.53,26.19,58.71
2026-01-29T07:29:20.457894+00:00,43.39,28.97,69.05
2026-01-29T07:29:20.457894+00:00,42.67,30.08,66.03
2026-01-29T07:29:20.457894+00:00,32.09,51.01,61.76
2026-01-29T07:29:20.457894+00:00,36.08,57.59,64.65
2026-01-29T07:29:20.457894+00:00,39.97,49.35,50.19
2026-01-29T07:29:20.457894+00:00,38.52,31.13,62.44
2026-01-29T07:29:20.457894+00:00,38.38,22.61,62.37
2026-01-29T07:29:20.457894+00:00,35.24,23.53,68.73
2026-01-29T07:29:20.457894+00:00,41.84,47.16,68.76
2026-01-29T07:29:20.457894+00:00,40.5,37.6,65.87
2026-01-29T07:29:20.457894+00:00,39.4,53.66,67.5
2026-01-29T07:29:20.457894+00:00,41.32,23.23,59.8
2026-01-29T07:29:20.457894+00:00,44.2,35.49,68.62
2026-01-29T07:29:20.457894+00:00,30.26,54.75,50.34
2026-01-29T07:29:20.457894+00:00,38.89,38.84,66.87
2026-01-29T07:29:20.457894+00:00,40.22,37.48,66.39
2026-01-29T07:29:20.457894+00:00,41.96,41.76,61.25
2026-01-29T07:29:20.457894+00:00,30.01,39.38,57.1
2026-01-29T07:29:20.457894+00:00,43.43,23.47,59.94
2026-01-29T07:29:20.457894+00:00,40.84,33.28,58.42
2026-01-29T07:29:20.457894+00:00,37.04,43.64,64.43
2026-01-29T07:29:20.457894+00:00,31.47,39.72,57.41
2026-01-29T07:29:20.457894+00:00,40.24,25.99,64.61
2026-01-29T07:29:20.457894+00:00,32.93,54.9,56.84
2026-01-29T07:29:20.457894+00:00,32.85,30.46,69.21
2026-01-29T07:29:20.457894+00:00,36.78,30.29,60.27
2026-01-29T07:29:20.457894+00:00,44.09,40.33,69.78
2026-01-29T07:29:20.457894+00:00,39.99,59.66,65.11
2026-01-29T07:29:20.457894+00:00,36.62,21.17,66.78
2026-01-29T07:29:20.457894+00:00,35.64,26.41,67.42
2026-01-29T07:29:20.457894+00:00,31.14,58.51,63.09
2026-01-29T07:29:20.457894+00:00,38.09,40.02,60.69
2026-01-29T07:29:20.457894+00:00,37.14,41.69,58.94
2026-01-29T07:29:20.457894+00:00,34.63,34.08,54.21
2026-01-29T07:29:20.457894+00:00,41.8,35.09,61.02
2026-01-29T07:29:20.457894+00:00,33.81,26.25,67.19
2026-01-29T07:29:20.457894+00:00,30.26,37.97,51.79
2026-01-29T07:29:20.457894+00:00,44.71,35.43,65.57
2026-01-29T07:29:20.457894+00:00,38.21,53.5,65.62
2026-01-29T07:29:20.457894+00:00,30.17,38.26,63.75
2026-01-29T07:29:20.457894+00:00,41.52,49.47,64.49
2026-01-29T07:29:20.457894+00:00,42.17,38.69,53.55
2026-01-29T07:29:20.457894+00:00,35.35,30.17,67.43
2026-01-29T07:29:20.457894+00:00,43.67,41.19,60.64
2026-01-29T07:29:20.457894+00:00,35.27,44.89,64.89
2026-01-29T07:29:20.457894+00:00,42.88,42.74,59.28
2026-01-29T07:29:20.457894+00:00,41.03,35.39,60.0
2026-01-29T07:29:20.457894+00:00,37.28,49.93,51.26
2026-01-29T07:29:20.457894+00:00,32.14,50.73,62.48
2026-01-29T07:29:20.458890+00:00,43.68,59.24,69.53
2026-01-29T07:29:20.458890+00:00,37.72,54.16,58.2
2026-01-29T07:29:20.458890+00:00,44.87,32.82,61.84
2026-01-29T07:29:20.458890+00:00,39.49,38.76,69.07
2026-01-29T07:29:20.458890+00:00,44.95,36.14,66.76
2026-01-29T07:29:20.458890+00:00,36.06,48.19,65.33
2026-01-29T07:29:20.458890+00:00,34.68,38.89,54.59
2026-01-29T07:29:20.458890+00:00,30.82,30.33,55.8
2026-01-29T07:29:20.458890+00:00,30.5,42.69,50.22
2026-01-29T07:29:20.458890+00:00,40.67,26.31,54.62
2026-01-29T07:29:20.458890+00:00,32.46,23.9,60.13
2026-01-29T07:29:20.458890+00:00,30.13,50.21,68.62
2026-01-29T07:29:20.458890+00:00,40.1,58.42,68.43
2026-01-29T07:29:20.458890+00:00,41.8,20.55,52.5
2026-01-29T07:29:20.458890+00:00,44.82,58.92,54.85
2026-01-29T07:29:20.458890+00:00,37.57,50.95,50.25
2026-01-29T07:29:20.458890+00:00,37.31,20.9,67.31
2026-01-29T07:29:20.458890+00:00,38.02,45.68,55.23
2026-01-29T07:29:20.458890+00:00,37.55,53.81,64.28
2026-01-29T07:29:20.458890+00:00,38.96,30.16,56.36
2026-01-29T07:29:20.458890+00:00,36.98,58.0,60.1
2026-01-29T07:29:20.458890+00:00,43.85,55.7,65.96
2026-01-29T07:29:20.458890+00:00,30.64,26.2,55.09
2026-01-29T07:29:20.458890+00:00,35.3,34.7,53.08
2026-01-29T07:29:20.458890+00:00,30.57,32.23,68.48
2026-01-29T07:29:20.458890+00:00,37.72,55.18,51.49
2026-01-29T07:29:20.458890+00:00,43.01,29.79,59.52
2026-01-29T07:29:20.458890+00:00,39.17,27.37,65.36
2026-01-29T07:29:20.458890+00:00,40.27,44.2,63.45
2026-01-29T07:29:20.458890+00:00,43.64,57.6,50.68
